Date,City,GHI,Temperature,Humidity,Cloud_Coverage,Wind_Speed,Precipitation,Pressure,Corrected_Wind_Speed
2022-11-04,Guwahati,4.794,23.467,77.028,17.769,0.24,-0.655,96.812,1.927
2022-11-05,Guwahati,4.214,22.552,80.233,31.564,0.304,-0.365,96.741,1.706
2022-11-06,Guwahati,3.633,22.186,85.068,58.666,0.43,0.711,96.837,2.568
2022-11-07,Guwahati,3.49,21.63,89.558,93.141,0.402,-0.398,96.912,1.977
2022-11-08,Guwahati,4.388,20.983,86.479,18.299,0.327,-0.44,96.993,2.414
2022-11-09,Guwahati,4.649,20.594,84.26,13.462,0.545,-0.232,96.916,2.725
2022-11-10,Guwahati,4.8,20.578,83.34,7.685,0.442,-0.091,96.813,2.648
2022-11-11,Guwahati,4.606,21.44,81.231,5.472,0.449,-0.657,96.93,2.017
2022-11-12,Guwahati,4.718,22.417,74.971,5.808,0.217,1.078,96.661,1.655
2022-11-13,Guwahati,4.508,20.955,78.199,6.379,0.536,0.497,96.675,1.563
2022-11-14,Guwahati,4.018,20.744,84.961,25.132,0.406,0.477,96.75,1.719
2022-11-15,Guwahati,4.168,20.381,84.339,9.828,0.412,-0.132,96.768,1.771
2022-11-16,Guwahati,4.216,20.578,84.838,11.509,0.337,-0.517,96.752,1.764
2022-11-17,Guwahati,4.204,19.965,84.275,17.464,0.409,1.195,96.756,1.89
2022-11-18,Guwahati,4.347,20.477,78.675,15.208,0.414,0.376,96.571,1.367
2022-11-19,Guwahati,4.294,19.835,81.47,13.75,0.505,-0.611,96.934,1.905
2022-11-20,Guwahati,4.452,19.179,83.096,8.645,0.459,-0.217,96.701,2.942
2022-11-21,Guwahati,4.307,18.904,83.5,8.412,0.526,-0.165,96.718,3.174
2022-11-22,Guwahati,4.378,19.604,80.944,5.608,0.481,0.041,96.688,2.629
2022-11-23,Guwahati,4.168,18.378,77.995,22.559,0.421,-0.034,96.776,2.174
2022-11-24,Guwahati,3.85,18.557,79.07,33.916,0.443,-0.634,96.89,1.582
2022-11-25,Guwahati,3.216,17.428,87.059,55.317,0.327,0.072,97.028,1.736
2022-11-26,Guwahati,3.577,18.596,82.771,49.369,0.406,0.741,96.877,1.725
2022-11-27,Guwahati,4.034,17.295,81.727,11.902,0.585,-0.518,96.891,1.769
2022-11-28,Guwahati,4.183,17.248,81.268,13.929,0.656,0.222,96.813,2.592
2022-11-29,Guwahati,4.085,17.854,86.292,31.215,0.593,0.547,97.06,3.154
2022-11-30,Guwahati,4.329,17.903,74.665,4.939,0.507,0.787,97.016,2.594
2022-12-01,Guwahati,4.402,17.472,71.624,6.125,0.438,0.729,96.781,2.276
2022-12-02,Guwahati,4.049,17.358,77.736,48.598,0.432,-0.275,96.703,2.216
2022-12-03,Guwahati,4.162,17.167,78.311,4.336,0.429,-0.425,96.638,1.957
2022-12-04,Guwahati,4.071,16.669,82.923,7.837,0.429,-0.03,96.93,2.171
2022-12-05,Guwahati,3.631,15.818,86.215,10.489,0.258,-0.14,96.751,2.138
2022-12-06,Guwahati,3.167,15.878,84.93,16.043,0.386,-0.422,96.731,1.99
2022-12-07,Guwahati,2.399,15.234,85.2,45.816,0.286,0.388,96.676,2.018
2022-12-08,Guwahati,2.801,15.54,81.254,40.069,0.294,0.034,96.847,1.891
2022-12-09,Guwahati,3.755,15.748,76.462,27.123,0.504,-0.349,96.624,2.285
2022-12-10,Guwahati,2.939,14.748,74.896,50.588,0.511,-0.463,96.792,2.021
2022-12-11,Guwahati,2.859,14.643,83.491,39.939,0.435,-0.406,96.883,2.381
2022-12-12,Guwahati,3.26,13.59,86.085,31.083,0.516,-0.03,96.89,1.854
2022-12-13,Guwahati,3.494,13.533,84.647,14.009,0.518,-0.764,96.75,1.933
2022-12-14,Guwahati,3.614,14.612,83.301,30.35,0.5,0.475,96.85,1.62
2022-12-15,Guwahati,4.016,14.747,80.439,6.498,0.669,-0.275,97.038,2.225
2022-12-16,Guwahati,4.161,13.773,78.578,6.004,0.575,-0.095,97.079,3.487
2022-12-17,Guwahati,4.224,14.776,69.668,2.682,0.553,0.206,97.017,3.405
2022-12-18,Guwahati,4.175,15.442,72.427,3.673,0.531,0.582,96.989,2.878
2022-12-19,Guwahati,3.947,16.763,77.483,7.755,0.452,0.34,96.902,2.528
2022-12-20,Guwahati,4.012,16.756,81.41,4.454,0.409,0.382,96.758,2.348
2022-12-21,Guwahati,3.783,16.034,82.091,49.823,0.459,-0.234,97.013,2.003
2022-12-22,Guwahati,3.812,15.115,82.727,17.336,0.348,-0.149,96.867,2.21
2022-12-23,Guwahati,3.333,14.031,77.812,29.558,0.546,-0.385,96.949,2.045
2022-12-24,Guwahati,4.115,14.702,75.598,8.892,0.454,-0.063,96.966,2.257
2022-12-25,Guwahati,4.04,14.496,75.583,5.163,0.56,-0.594,96.968,2.671
2022-12-26,Guwahati,3.875,15.224,74.905,7.639,0.415,-0.295,97.01,2.043
2023-01-01,Guwahati,4.049,16.028,82.75,12.603,0.351,-0.411,97.076,2.155
2023-01-02,Guwahati,3.647,15.803,81.367,25.37,0.414,-0.605,96.892,1.723
2023-01-03,Guwahati,3.977,15.724,78.123,27.312,0.488,0.842,97.027,1.664
2023-01-04,Guwahati,4.059,16.103,81.006,13.777,0.457,-0.471,96.95,2.038
2023-01-05,Guwahati,4.011,15.132,75.714,14.681,0.607,-0.335,97.052,1.982
2023-01-06,Guwahati,3.938,15.706,67.403,29.995,0.453,-0.342,97.251,1.646
2023-01-07,Guwahati,3.91,15.254,71.831,13.697,0.603,0.121,97.288,1.992
2023-01-08,Guwahati,3.852,14.601,76.835,12.704,0.478,0.134,97.119,2.125
2023-01-09,Guwahati,3.309,14.853,82.856,42.872,0.32,0.211,97.064,2.265
2023-01-10,Guwahati,2.747,14.973,78.601,54.246,0.357,0.589,96.98,1.713
2023-01-11,Guwahati,2.764,14.936,75.97,57.419,0.345,0.14,96.959,2.161
2023-01-12,Guwahati,3.052,14.504,79.067,49.993,0.39,-0.799,96.876,2.346
2023-01-13,Guwahati,3.729,14.431,75.81,35.918,0.431,0.284,97.195,2.02
2023-01-14,Guwahati,4.004,15.589,73.674,22.729,0.534,0.132,96.959,2.239
2023-01-15,Guwahati,3.984,15.763,69.73,24.776,0.464,0.096,96.78,2.665
2023-01-16,Guwahati,2.834,14.641,75.601,70.785,0.329,-0.093,96.687,2.618
2023-01-17,Guwahati,2.535,13.842,80.75,71.996,0.443,-0.276,96.867,2.48
2023-01-18,Guwahati,3.304,12.547,81.485,45.679,0.442,0.148,97.319,2.34
2023-01-19,Guwahati,3.735,13.938,72.562,26.187,0.444,0.512,97.237,1.954
2023-01-20,Guwahati,4.22,13.764,76.217,11.353,0.319,0.073,96.925,2.034
2023-01-21,Guwahati,3.586,13.632,78.461,35.613,0.451,-0.238,97.111,2.73
2023-01-22,Guwahati,3.342,14.216,71.161,47.792,0.381,0.575,97.223,1.887
2023-01-23,Guwahati,3.864,14.272,77.198,38.252,0.424,0.809,96.993,2.403
2023-01-24,Guwahati,3.869,15.147,74.125,26.679,0.435,2.52,96.964,1.797
2023-01-25,Guwahati,3.501,13.307,78.739,38.665,0.502,0.699,97.097,2.311
2023-01-26,Guwahati,3.348,14.053,73.331,49.248,0.434,0.166,97.458,1.849
2023-01-27,Guwahati,3.096,14.859,72.701,60.215,0.424,-0.136,97.173,1.514
2023-01-28,Guwahati,3.752,14.811,70.659,36.852,0.509,-0.183,97.208,1.654
2023-01-29,Guwahati,3.895,14.951,72.255,41.234,0.457,0.085,97.065,1.804
2023-01-30,Guwahati,3.313,14.604,77.734,54.572,0.421,0.969,96.971,2.382
2023-01-31,Guwahati,2.594,14.719,71.795,56.531,0.435,0.499,97.341,2.444
2023-02-01,Guwahati,3.299,15.077,72.376,38.537,0.516,1.205,97.091,2.417
2023-02-02,Guwahati,2.296,15.414,76.748,63.433,0.872,0.241,96.838,3.937
2023-02-03,Guwahati,3.303,15.088,64.312,62.137,1.089,0.047,96.995,4.306
2023-02-04,Guwahati,3.798,12.854,67.458,53.477,0.594,0.024,96.997,2.506
2023-02-05,Guwahati,2.358,14.328,70.956,90.311,0.571,-0.075,97.09,3.585
2023-02-06,Guwahati,2.695,15.753,78.527,72.174,0.911,0.048,96.983,4.245
2023-02-07,Guwahati,3.16,14.153,73.906,50.622,0.75,0.08,96.898,4.175
2023-02-08,Guwahati,3.421,12.492,61.522,69.996,0.62,-0.564,96.869,3.539
2023-02-09,Guwahati,4.789,13.895,62.524,16.665,0.535,-0.422,97.324,2.163
2023-02-10,Guwahati,5.327,15.34,57.794,4.216,0.567,0.505,97.412,2.242
2023-02-11,Guwahati,5.255,16.757,61.912,16.021,0.54,0.079,97.298,2.549
2023-02-12,Guwahati,5.028,17.159,65.923,9.634,0.444,-0.446,97.233,3.006
2023-02-13,Guwahati,4.605,16.246,61.634,26.905,0.49,0.097,97.093,3.193
2023-02-14,Guwahati,4.122,17.398,68.943,42.001,0.638,0.711,97.079,3.148
2023-02-15,Guwahati,3.48,18.27,77.789,65.058,0.503,0.234,97.243,2.27
2023-02-16,Guwahati,4.615,17.723,76.934,7.096,0.479,0.009,97.284,2.398
2023-02-17,Guwahati,3.906,17.391,74.727,28.73,0.64,-0.863,96.986,3.577
2023-02-18,Guwahati,3.399,17.622,64.881,71.88,0.642,0.666,96.843,2.881
2023-02-19,Guwahati,4.022,17.116,63.509,42.134,0.642,0.107,97.022,3.115
2023-02-20,Guwahati,2.764,17.113,65.782,71.506,0.908,0.204,96.526,4.234
2023-02-21,Guwahati,2.463,18.806,73.923,73.912,0.783,1.895,96.393,4.421
2023-02-22,Guwahati,0.894,18.385,79.878,83.12,0.765,6.163,96.512,3.622
2023-02-23,Guwahati,4.376,18.193,73.515,72.935,0.909,3.106,96.571,4.325
2023-02-24,Guwahati,5.682,17.092,59.307,19.088,0.806,-0.227,97.029,3.891
2023-02-25,Guwahati,3.517,15.624,66.039,85.506,0.509,0.122,97.198,2.787
2023-02-26,Guwahati,4.703,16.621,61.943,70.507,0.566,0.048,97.125,2.372
2023-02-27,Guwahati,4.742,16.216,63.644,89.897,0.568,0.031,96.903,2.375
2023-02-28,Guwahati,4.999,17.337,63.779,38.217,0.882,0.775,96.631,4.257
2023-03-01,Guwahati,4.25,18.521,66.913,53.074,0.551,0.204,96.809,3.436
2023-03-02,Guwahati,4.702,18.41,66.339,29.289,0.487,0.201,96.988,1.94
2023-03-03,Guwahati,4.832,18.321,67.292,21.215,0.46,0.731,96.843,2.589
2023-03-04,Guwahati,4.113,19.444,61.128,53.941,0.781,-0.273,96.658,4.045
2023-03-05,Guwahati,3.961,20.777,65.652,49.32,1.209,0.627,96.776,5.142
2023-03-06,Guwahati,5.589,19.643,63.942,33.505,1.307,-0.456,96.622,5.473
2023-03-07,Guwahati,5.726,17.524,48.598,28.41,0.892,0.557,96.685,3.981
2023-03-08,Guwahati,5.557,17.739,51.074,21.456,0.716,0.658,96.779,3.659
2023-03-09,Guwahati,5.775,18.241,51.734,19.696,0.852,-0.823,96.702,4.086
2023-03-10,Guwahati,5.079,18.157,52.478,32.626,0.766,-0.634,96.696,3.509
2023-03-11,Guwahati,5.213,18.797,54.59,20.122,0.533,0.086,96.91,2.672
2023-03-12,Guwahati,5.624,19.597,59.702,7.914,0.391,-0.573,96.884,2.729
2023-03-13,Guwahati,5.355,21.851,52.17,20.302,0.91,-0.179,96.631,4.67
2023-03-14,Guwahati,5.124,21.08,56.28,37.588,0.93,-0.566,96.534,4.281
2023-03-15,Guwahati,5.169,21.447,56.462,39.227,1.202,0.631,96.499,5.153
2023-03-16,Guwahati,5.646,22.859,54.304,27.967,0.837,-0.039,96.928,4.235
2023-03-17,Guwahati,5.653,22.4,48.908,39.833,1.088,1.748,96.753,4.549
2023-03-18,Guwahati,5.592,22.422,51.925,40.44,0.778,0.634,96.878,4.04
2023-03-19,Guwahati,5.357,23.386,52.881,64.262,0.724,-0.525,96.839,3.042
2023-03-20,Guwahati,4.206,23.534,56.756,96.175,0.513,-0.22,96.755,2.574
2023-03-21,Guwahati,0.967,19.887,73.688,99.192,0.634,28.383,96.819,2.952
2023-03-22,Guwahati,1.316,21.323,68.066,100.662,0.74,6.812,96.849,2.926
2023-03-23,Guwahati,5.304,20.666,74.648,67.24,0.738,1.156,96.466,3.373
2023-03-24,Guwahati,3.159,20.627,71.269,92.224,0.725,2.801,96.211,2.814
2023-03-25,Guwahati,3.16,21.611,69.663,94.537,0.543,0.939,96.565,2.371
2023-03-26,Guwahati,4.298,22.618,69.626,86.232,0.555,5.272,96.552,1.854
2023-03-27,Guwahati,2.158,22.387,72.707,85.764,0.527,17.045,96.747,2.6
2023-03-28,Guwahati,2.546,21.53,69.152,94.399,0.517,0.179,96.919,2.186
2023-03-29,Guwahati,4.337,22.869,67.281,78.466,0.613,0.508,96.643,2.299
2023-03-30,Guwahati,5.638,24.272,66.101,42.113,0.575,-0.176,96.649,2.957
2023-03-31,Guwahati,3.735,23.856,73.294,78.698,0.618,5.3,96.367,2.87
2023-04-01,Guwahati,2.809,24.418,73.531,94.205,1.341,42.577,96.236,6.081
2023-04-02,Guwahati,6.023,24.965,63.02,54.517,1.598,4.514,95.997,6.844
2023-04-03,Guwahati,6.546,23.661,54.195,17.675,1.147,0.13,96.094,5.416
2023-04-04,Guwahati,6.212,23.483,66.716,51.112,0.829,0.736,96.331,3.873
2023-04-05,Guwahati,5.527,23.607,62.158,71.663,0.892,0.167,96.353,4.588
2023-04-06,Guwahati,4.756,24.578,69.407,69.069,0.669,8.13,96.292,3.553
2023-04-07,Guwahati,6.099,25.745,66.069,49.916,1.138,1.597,96.092,4.847
2023-04-08,Guwahati,6.428,25.471,58.61,43.861,1.403,4.72,96.201,5.522
2023-04-09,Guwahati,3.974,24.419,62.463,83.32,1.004,-0.53,96.272,4.415
2023-04-10,Guwahati,6.074,24.923,58.872,61.931,0.651,-0.589,96.398,3.481
2023-04-11,Guwahati,4.614,24.692,61.588,91.846,0.511,0.161,96.472,2.707
2023-04-12,Guwahati,4.59,25.194,57.243,79.143,0.523,0.037,96.558,2.285
2023-04-13,Guwahati,5.288,25.081,57.047,89.26,0.691,-0.268,96.658,2.564
2023-04-14,Guwahati,5.912,24.795,57.511,51.953,0.531,-0.265,96.527,2.243
2023-04-15,Guwahati,6.126,24.4,62.978,38.202,0.536,0.822,96.622,2.619
2023-04-16,Guwahati,5.119,26.236,61.129,41.52,0.742,1.341,96.585,3.767
2023-04-17,Guwahati,2.087,27.137,61.482,93.718,0.829,3.726,96.181,4.066
2023-04-18,Guwahati,5.79,26.993,63.771,70.405,0.837,2.507,96.114,4.008
2023-04-19,Guwahati,4.038,26.369,67.034,85.714,0.739,4.038,96.236,3.264
2023-04-20,Guwahati,4.068,25.563,69.226,97.579,0.569,8.697,95.73,2.961
2023-04-21,Guwahati,4.009,26.288,71.217,96.108,0.734,11.371,95.602,3.031
2023-04-22,Guwahati,6.416,26.98,55.845,76.958,0.978,-0.476,95.686,5.2
2023-04-23,Guwahati,6.067,27.783,62.515,76.221,0.852,1.88,96.017,4.281
2023-04-24,Guwahati,5.778,26.603,49.505,92.539,1.272,-0.02,95.969,5.631
2023-04-25,Guwahati,6.937,27.43,48.676,40.208,1.326,0.219,95.96,5.792
2023-04-26,Guwahati,6.85,28.441,45.649,45.203,1.079,-0.032,96.097,5.468
2023-04-27,Guwahati,6.4,27.471,48.952,57.183,0.802,1.546,95.919,4.335
2023-04-28,Guwahati,5.603,27.733,60.1,83.918,0.594,3.262,95.873,3.351
2023-04-29,Guwahati,5.452,29.359,58.636,90.929,1.284,1.749,96.222,5.305
2023-04-30,Guwahati,6.409,27.781,55.513,82.477,1.107,2.074,95.931,4.799
2023-05-01,Guwahati,6.227,28.801,52.224,81.425,1.147,0.024,95.794,5.193
2023-05-02,Guwahati,6.379,28.266,50.294,72.238,1.244,1.495,95.515,5.593
2023-05-03,Guwahati,5.898,28.087,56.525,62.51,1.299,7.083,95.625,5.681
2023-05-04,Guwahati,6.245,27.352,47.094,64.739,0.926,0.41,96.053,3.468
2023-05-05,Guwahati,5.621,25.542,55.625,73.716,0.551,0.1,96.324,2.176
2023-05-06,Guwahati,2.932,24.465,73.484,91.232,0.535,32.37,95.868,2.276
2023-05-07,Guwahati,2.237,24.005,77.579,99.168,0.743,17.693,96.195,2.958
2023-05-08,Guwahati,2.303,24.162,74.392,98.583,0.719,3.57,96.506,2.749
2023-05-09,Guwahati,4.426,25.585,70.654,91.283,0.564,0.126,96.461,2.866
2023-05-10,Guwahati,5.822,24.448,71.892,75.568,0.353,2.414,96.515,1.666
2023-05-11,Guwahati,4.072,25.241,69.537,84.061,0.389,6.574,96.607,1.162
2023-05-12,Guwahati,6.126,26.109,67.365,64.319,0.415,3.484,96.62,1.13
2023-05-13,Guwahati,6.461,26.788,70.562,46.141,0.542,0.72,96.724,1.687
2023-05-14,Guwahati,5.161,27.049,71.285,63.418,0.441,1.529,96.541,2.04
2023-05-15,Guwahati,6.666,27.72,67.566,27.079,0.548,1.35,96.388,2.6
2023-05-16,Guwahati,6.272,28.04,69.078,46.159,0.407,2.525,96.482,2.539
2023-05-17,Guwahati,6.204,28.086,72.85,65.382,0.593,17.255,96.399,2.913
2023-05-18,Guwahati,5.543,28.062,68.611,69.458,0.953,4.936,96.127,4.385
2023-05-19,Guwahati,2.62,26.599,77.569,93.887,0.673,24.641,95.968,2.673
2023-05-20,Guwahati,5.423,26.898,76.232,89.976,0.586,19.702,95.887,2.409
2023-05-21,Guwahati,4.929,26.852,77.132,94.373,0.473,13.76,96.326,1.575
2023-05-22,Guwahati,5.519,28.486,67.222,67.72,0.63,5.013,96.146,2.008
2023-05-23,Guwahati,6.469,28.45,67.273,70.571,0.552,0.985,96.141,2.363
2023-05-24,Guwahati,7.134,29.84,65.463,43.511,0.43,0.526,95.897,1.785
2023-05-25,Guwahati,7.152,30.631,63.073,53.01,0.556,0.69,95.742,1.989
2023-05-26,Guwahati,7.497,30.385,64.106,25.767,0.567,-0.533,95.592,2.695
2023-05-27,Guwahati,5.946,31.265,68.523,85.47,0.737,4.363,95.497,2.686
2023-05-28,Guwahati,1.805,26.715,84.888,99.703,0.973,75.744,95.497,4.055
2023-05-29,Guwahati,2.962,26.613,91.231,98.995,1.52,74.242,94.927,5.505
2023-05-30,Guwahati,4.226,28.232,85.071,95.211,0.889,6.456,95.422,4.56
2023-05-31,Guwahati,2.019,28.31,81.968,98.642,0.732,40.53,95.601,3.654
2023-06-01,Guwahati,3.351,28.645,78.472,96.426,0.621,19.493,95.928,2.527
2023-06-02,Guwahati,5.163,28.763,77.979,82.259,0.555,14.581,96.088,2.492
2023-06-03,Guwahati,4.697,27.811,81.125,89.334,0.73,50.384,95.879,3.169
2023-06-04,Guwahati,4.871,26.723,85.972,87.086,0.692,45.165,95.862,2.944
2023-06-05,Guwahati,4.231,28.481,70.736,95.621,0.594,16.877,96.024,2.056
2023-06-06,Guwahati,4.3,28.594,73.7,80.8,0.469,5.035,95.938,1.767
2023-06-07,Guwahati,4.657,28.741,76.721,79.583,0.38,6.154,96.17,1.376
2023-06-08,Guwahati,6.143,27.736,80.289,62.604,0.509,0.266,95.846,2.468
2023-06-09,Guwahati,4.05,28.394,79.239,98.013,0.67,3.345,95.691,3.267
2023-06-10,Guwahati,2.747,28.815,79.363,98.351,0.584,12.299,95.575,2.88
2023-06-11,Guwahati,4.9,28.91,77.678,95.073,0.415,5.015,95.668,2.419
2023-06-12,Guwahati,2.534,29.006,79.505,98.151,0.519,2.1,95.852,1.687
2023-06-13,Guwahati,4.57,29.198,75.138,94.691,0.306,24.792,95.781,1.551
2023-06-14,Guwahati,2.022,28.634,78.166,97.505,0.49,16.905,95.781,1.747
2023-06-15,Guwahati,2.897,28.726,79.658,97.676,0.465,17.882,95.511,2.021
2023-06-16,Guwahati,1.687,28.518,81.205,94.572,0.444,24.01,95.622,2.035
2023-06-17,Guwahati,1.817,29.116,79.614,97.749,0.51,34.382,95.796,2.236
2023-06-18,Guwahati,1.324,27.962,85.303,100.708,0.557,64.524,95.651,2.819
2023-06-19,Guwahati,1.032,27.046,87.582,96.856,0.782,52.835,95.677,3.8
2023-06-20,Guwahati,1.443,27.261,88.428,100.365,0.593,70.577,95.515,2.472
2023-06-21,Guwahati,4.79,27.665,81.386,88.304,0.504,22.254,95.568,2.318
2023-06-22,Guwahati,5.816,28.316,77.642,85.739,0.364,0.493,95.761,1.364
2023-06-23,Guwahati,5.285,29.065,75.1,89.113,0.359,1.645,95.656,0.904
2023-06-24,Guwahati,6.029,28.627,83.028,81.284,0.486,4.458,95.762,2.657
2023-06-25,Guwahati,4.045,29.029,81.49,91.879,0.572,4.271,95.66,2.517
2023-06-26,Guwahati,4.236,28.203,84.277,97.406,0.427,3.044,95.698,1.729
2023-06-27,Guwahati,6.049,28.535,85.872,81.992,0.5,8.003,95.818,1.422
2023-06-28,Guwahati,3.615,27.939,89.34,99.742,0.279,8.402,95.811,1.419
2023-06-29,Guwahati,2.858,27.939,83.922,100.645,0.57,14.811,95.813,2.419
2023-06-30,Guwahati,2.176,28.02,85.608,100.778,0.296,30.962,95.425,1.378
2023-07-01,Guwahati,2.49,27.95,88.183,100.416,0.275,41.374,95.396,1.835
2023-07-02,Guwahati,1.834,27.647,88.432,99.063,0.547,38.0,95.615,2.607
2023-07-03,Guwahati,4.327,27.746,83.35,95.466,0.335,20.892,95.329,1.41
2023-07-04,Guwahati,5.108,28.684,81.903,95.39,0.356,9.235,95.579,1.587
2023-07-05,Guwahati,4.403,28.365,80.278,93.608,0.401,25.806,95.65,1.664
2023-07-06,Guwahati,3.022,27.525,89.288,99.379,0.456,27.876,95.777,1.821
2023-07-07,Guwahati,4.287,28.055,84.299,97.892,0.369,5.36,95.774,2.198
2023-07-08,Guwahati,4.898,28.394,81.471,91.356,0.389,1.374,95.85,1.921
2023-07-09,Guwahati,4.715,28.68,85.404,92.963,0.614,1.639,95.752,2.723
2023-07-10,Guwahati,3.857,27.324,84.729,98.549,0.634,3.362,95.777,3.02
2023-07-11,Guwahati,3.083,27.461,89.204,97.52,0.696,25.731,95.932,2.855
2023-07-12,Guwahati,2.538,28.018,86.567,98.377,0.555,38.513,95.663,3.184
2023-07-13,Guwahati,4.279,28.416,84.66,86.025,0.465,16.614,95.441,2.18
2023-07-14,Guwahati,5.888,28.788,81.515,77.527,0.449,2.736,95.578,1.84
2023-07-15,Guwahati,5.444,30.532,75.758,88.304,0.274,1.763,95.25,1.334
2023-07-16,Guwahati,5.027,29.255,85.254,96.568,0.413,11.302,95.658,1.605
2023-07-17,Guwahati,4.112,29.399,83.692,94.077,0.398,3.741,95.648,1.297
2023-07-18,Guwahati,5.705,28.631,83.405,79.188,0.389,4.213,95.766,1.001
2023-07-19,Guwahati,4.764,28.898,82.585,90.744,0.374,2.253,95.743,1.385
2023-07-20,Guwahati,6.093,29.693,84.597,86.487,0.379,2.388,95.411,1.66
2023-07-21,Guwahati,3.756,29.047,85.203,93.565,0.538,22.697,95.533,1.791
2023-07-22,Guwahati,4.614,29.724,80.574,94.866,0.353,9.857,95.598,0.807
2023-07-23,Guwahati,3.807,28.915,81.006,92.752,0.319,17.952,95.55,1.032
2023-07-24,Guwahati,4.833,29.641,77.623,98.178,0.153,13.149,95.61,0.697
2023-07-25,Guwahati,5.801,30.542,74.87,89.208,0.107,5.704,95.226,1.529
2023-07-26,Guwahati,5.905,29.207,83.5,83.164,0.487,14.373,94.97,2.089
2023-07-27,Guwahati,6.625,29.925,81.596,78.683,0.652,1.52,95.06,3.505
2023-07-28,Guwahati,6.063,29.766,81.085,95.222,0.639,1.519,95.416,3.088
2023-07-29,Guwahati,5.924,30.37,82.436,71.131,0.384,5.296,95.538,1.607
2023-07-30,Guwahati,3.263,29.365,87.709,98.559,0.421,7.589,95.464,1.767
2023-07-31,Guwahati,4.019,29.68,79.187,94.678,0.453,5.633,95.775,1.797
2023-08-01,Guwahati,5.483,28.459,82.848,62.03,0.456,6.944,95.77,2.19
2023-08-02,Guwahati,5.273,28.051,82.08,89.923,0.789,4.58,95.728,3.34
2023-08-03,Guwahati,3.619,26.812,87.408,99.396,0.477,26.029,95.617,2.4
2023-08-04,Guwahati,3.06,28.461,81.573,97.607,0.38,25.701,95.836,1.488
2023-08-05,Guwahati,5.501,27.381,82.401,83.141,0.57,3.981,95.977,2.907
2023-08-06,Guwahati,3.037,29.04,83.586,100.826,0.514,8.003,95.903,2.075
2023-08-07,Guwahati,2.546,27.877,81.806,99.803,0.316,22.397,95.858,1.276
2023-08-08,Guwahati,5.341,27.876,88.497,82.872,0.363,7.557,95.945,1.932
2023-08-09,Guwahati,4.295,27.793,82.929,95.001,0.356,20.674,95.897,1.864
2023-08-10,Guwahati,4.801,27.571,82.661,89.34,0.57,12.819,95.951,2.493
2023-08-11,Guwahati,4.06,27.994,82.446,90.522,0.59,12.783,95.829,2.56
2023-08-12,Guwahati,4.125,27.571,87.495,99.443,0.366,12.839,95.9,1.835
2023-08-13,Guwahati,4.46,28.248,82.711,96.65,0.364,11.405,95.806,2.247
2023-08-14,Guwahati,4.165,28.719,79.182,95.824,0.394,2.656,95.841,1.606
2023-08-15,Guwahati,5.565,29.156,81.875,92.161,0.246,-0.475,96.185,1.599
2023-08-16,Guwahati,4.624,27.518,88.77,89.98,0.317,18.887,95.884,1.906
2023-08-17,Guwahati,6.294,29.09,78.944,63.671,0.268,4.438,95.921,1.515
2023-08-18,Guwahati,5.494,26.929,84.312,81.724,0.409,1.455,95.88,2.266
2023-08-19,Guwahati,4.474,25.467,90.892,90.547,0.524,8.438,96.114,2.384
2023-08-20,Guwahati,3.738,25.041,95.21,98.43,0.667,30.703,95.996,2.865
2023-08-21,Guwahati,1.929,25.307,95.83,97.956,0.687,59.249,95.906,3.348
2023-08-22,Guwahati,4.246,26.246,89.006,93.651,0.375,21.941,96.002,2.155
2023-08-23,Guwahati,5.758,26.231,88.374,84.814,0.621,5.751,95.855,2.882
2023-08-24,Guwahati,5.466,28.108,78.623,84.752,0.309,1.915,95.937,1.749
2023-08-25,Guwahati,3.783,27.587,86.454,88.765,0.415,2.953,95.915,1.388
2023-08-26,Guwahati,5.433,28.451,78.566,69.45,0.511,1.509,95.83,1.821
2023-08-27,Guwahati,4.393,27.706,82.308,94.99,0.429,-0.172,95.906,2.297
2023-08-28,Guwahati,4.872,28.293,77.582,81.643,0.338,1.765,96.044,2.01
2023-08-29,Guwahati,5.057,27.153,85.396,84.708,0.381,0.993,96.118,1.86
2023-08-30,Guwahati,4.259,28.304,86.038,83.46,0.255,1.435,96.028,1.593
2023-08-31,Guwahati,5.574,29.268,77.678,71.918,0.392,1.783,95.966,2.109
2023-09-01,Guwahati,2.371,28.393,85.043,99.129,0.469,1.445,96.105,2.234
2023-09-02,Guwahati,3.163,26.158,95.048,96.192,0.386,11.902,96.325,1.555
2023-09-03,Guwahati,6.034,27.504,85.886,63.69,0.3,2.774,96.061,0.933
2023-09-04,Guwahati,3.583,28.55,82.736,91.948,0.452,9.424,96.179,1.904
2023-09-05,Guwahati,5.075,26.904,86.187,86.682,0.62,5.358,95.916,2.394
2023-09-06,Guwahati,3.889,27.04,86.549,93.721,0.347,10.495,95.947,1.569
2023-09-07,Guwahati,6.064,26.755,90.132,60.032,0.268,4.741,95.958,1.334
2023-09-08,Guwahati,6.349,28.797,78.867,64.624,0.474,0.145,95.799,1.707
2023-09-09,Guwahati,5.954,29.819,77.013,62.277,0.303,3.847,95.937,1.659
2023-09-10,Guwahati,5.491,28.781,79.186,91.699,0.316,4.199,95.826,1.513
2023-09-11,Guwahati,5.129,28.403,82.59,89.048,0.23,2.666,95.688,1.531
2023-09-12,Guwahati,3.326,27.986,85.438,96.018,0.367,5.414,95.754,1.876
